1063989,7555,3
1271414,680,2
1218796,10712,2
1218796,11527,3
1234130,289,5
1371248,279,2
1178337,37303,3
1392965,1135821,1
1027554,676,2
1038131,453,5
1308584,426,2
1103356,11547,4
1371248,8068,3
1145272,37368,2
1263273,10714,2
1086779,2100,1
1263273,19901,1
1095178,36819,1
1306474,9346,2
1056106,39254,3
1181343,8587,2
1055503,11547,3
1306474,9806,2
1413766,11393,1
1068984,122,4
1134482,197,5
1068984,36685,5
1312821,11547,4
1134482,116,2
1095178,322,2
1337658,2118,4
1134482,275,2
1297355,14,3
1056106,11547,3
1264225,1430,1
1333831,11547,2
1335272,525,3
1308152,184,1
1134131,10144,4
1168350,1422,4
1134482,134,2
1134482,16219,4
1297355,15121,2
1112234,43933,1
1218796,49046,2
1143971,1491,1
1126174,1586,2
1305981,116,4
1445055,11547,3
1084056,11860,4
1307249,1402,4
1413766,75836,4
1413766,3082,3
1413766,433,3
1264225,812,3
1134482,1064297,4
1284366,1443,2
1264225,1430,2
1134482,77,3
1319745,9529,5
1143971,118,1
1169688,9529,2
1143971,9772,4
1169688,712,4
1288476,10201,2
1112234,1095035,1
1112234,951,2
1355208,2048,4
1253933,16219,5
1022382,5175,2
1271840,88,3
1321610,862,4
1271840,2493,3
1134131,11775,4
1143109,88,3
1054563,1119279,3
1112234,2294,3
1054563,11547,4
1268715,1389,4
1145272,5,2
1445055,88,3
1239130,5279,5
1104295,1078391,2
1392965,766,4
1217628,9346,3
1404707,9529,1
1446850,36647,2
1218796,134,3
1038131,1267,1
1026225,88,4
1095178,1041209,3
1413766,116,3
1145700,829,2
1178337,812,2
1027554,88,5
1178337,252,3
1308152,5,4
1446850,8373,4
1178337,12225,2
1218796,862,2
1445055,116,2
1095178,1097590,2
1134482,2064,2
1445055,37368,4
1442878,4688,3
1033647,9741,2
1355208,11820,3
1445055,11397,4
1095178,45269,3
1392965,2640,4
1307249,116,1
1308152,9346,2
1022583,1082916,3
1297355,22538,5
1103590,1669,4
1103590,1592,2
1063960,431,3
1134482,9667,5
1133333,11547,5
1095178,1813,1
1011698,12,3
1011698,1141464,3
1315101,872,1
1315101,9476,3
1174539,16219,3
1340816,1894,3
1390981,116,2
1392490,1587,5
1392490,218,2
1213914,525,1
1048154,11529,2
1048154,2135,3
1117648,13,2
1103590,37165,1
1103590,1147694,4
1052532,2135,5
1036815,9346,3
1192207,1729,1
1174539,11547,2
1027738,8952,3
1101205,11013,1
1115613,2062,3
1040066,176,2
1103590,252,3
1340816,11449,3
1103590,44943,1
1103590,97,2
1271521,1119279,5
1172418,116,4
1268715,643,2
1095178,10555,3
1367663,9888,2
1194427,289,2
1405821,11547,5
1280077,9675,4
1239868,680,1
1036815,11547,3
1213914,16309,4
1268715,2832,3
1083111,20504,4
1352753,2135,3
1307015,1892,3
1076128,4474,3
1335272,7131,3
1394765,9894,3
1101205,920,1
1027738,1495,5
1002672,319,5
1027738,12263,5
1027738,9614,5
1254369,8053,4
1394765,9346,3
1027738,335,2
1029580,9942,4
1352753,36685,4
1399170,1970,4
1167646,10195,5
1083111,16219,4
1131782,10403,5
1175276,9366,3
1196596,10201,3
1030720,8054,4
1312699,6977,3
1312699,587,3
1096123,88,2
1014807,9620,5
1027738,4688,3
1155382,9614,2
1014807,116,4
1078536,1892,2
1238660,605,2
1238660,594,5
1352753,1099279,3
1254369,462,2
1273464,629,3
1006609,186,4
1254369,77,3
1238659,88,3
1147238,863,2
1254369,581,1
1095178,36669,3
1002672,1428,1
1193712,524,3
1117648,1019638,4
1307015,921,3
1171886,4169,4
1167105,9631,3
1406132,88,1
1147238,423,3
1077849,14168,4
1030720,2667,3
1254369,88,4
1055147,40807,4
1055147,17654,4
1315101,2787,5
1040192,88,2
1055037,9741,3
1319574,116,4
1040192,9346,2
1185972,44758,5
1269633,11547,4
1431705,88,2
1353690,1097590,3
1234182,581,4
1072191,2898,2
1234182,120,2
1103845,64353,3
1375722,772,3
1027250,4474,4
1010220,197,4
1287219,1164874,3
1089829,10358,3
1147350,500,2
1105114,120,1
1319574,559,5
1157698,79718,2
1033972,134,2
1105114,488,3
1307015,921,4
1033972,616,2
1353690,11547,1
1308025,2503,3
1353690,16309,2
1186433,73,2
1168067,10758,3
1092967,16869,5
1291391,408,3
1157698,22881,2
1322712,812,3
1015438,145,3
1381950,9346,5
1092967,9671,4
1063989,77,3
1291391,65,3
1353998,68924,2
1147350,88,3
1147350,22972,4
1251917,1026678,1
1118955,829,2
1251917,7443,4
1251917,165,2
1320206,9477,3
1196693,2698,2
1268715,1081167,4
1033972,9292,5
1291391,1894,4
1046861,424,4
1291391,9529,2
1046861,11172,3
1381950,2135,2
1046861,10536,3
1145381,10972,4
1015438,524,1
1309514,2135,2
1381950,9346,3
1353998,808,4
1063989,213,4
1383542,500,4
1381950,512,2
1145381,1402,4
1309514,9346,5
1103845,1161932,5
1079149,1369,2
1063989,54655,2
1138030,58496,4
1367663,8961,4
1367663,2268,4
1145381,71,2
1320206,605,3
1320206,16219,4
1157698,9346,3
1145381,77,1
1368963,11287,4
1057794,769,3
1129484,197,3
1145381,512,2
1033972,11775,2
1368963,9870,4
1101205,47808,1
1135437,60308,3
1135437,16219,3
1145381,118,1
1367663,1850,3
1368963,3090,2
1089964,7512,4
1118955,817,2
1368963,9390,5
1303830,16869,4
1118955,116,5
1092967,37799,3
1353998,2493,1
1012802,783,3
1371236,279,4
1140732,2755,2
1125355,4982,3
1125355,11529,3
1103845,12405,3
1186490,116,3
1103845,812,3
1092967,37368,2
1012368,829,5
1371236,638,2
1103845,524,1
1371236,186,5
1371236,4771,2
1092967,11969,3
1092967,90,4
1159537,812,3
1244160,116,4
1147350,122,3
1137025,11547,2
1089964,16219,4
1154840,1374,3
1371236,19908,3
1371236,4836,2
1103845,11529,4
1371236,14836,2
1287219,77,3
1160443,10145,1
1145381,1402,4
1109151,116,2
1109151,116,5
1015438,3170,2
1092967,11873,1
1135437,122,3
1103845,821,1
1303830,2655,2
1145381,1091455,3
1147350,122,2
1103845,116,3
1303830,120,1
1168067,8373,1
1189800,534,3
1089829,603,2
1291391,3683,3
1033972,9506,4
1089829,9529,3
1309514,10192,2
1089829,11529,2
1338166,824,5
1093680,1086902,2
1085450,97794,4
1029044,9932,4
1178755,37430,4
1089829,3114,3
1159537,4464,2
1324502,11547,1
1075268,9529,5
1012802,9346,2
1203405,3090,2
1196693,36668,4
1203405,7970,4
1092967,1725,1
1189800,1099279,2
1135437,9346,5
1168086,4771,3
1027250,1095355,5
1189800,1098164,2
1189800,2135,4
1168086,638,3
1033972,8321,4
1436389,1480,2
1203405,509,1
1297998,11547,4
1057794,152,3
1011792,9621,2
1027250,10193,3
1006017,2135,2
1167257,5,4
1027250,4688,3
1033972,77250,4
1026331,9532,2
1029044,116,4
1026331,88,1
1006017,3170,5
1251917,1894,1
1128351,38,1
1334890,1141467,4
1128351,5,1
1088484,674,4
1027250,14306,5
1088484,36685,2
1026504,9529,4
1154570,10648,3
1088484,423,4
1392965,2322,3
1392965,1588,3
1272867,414,1
1238660,38575,3
1337658,9340,5
1168350,524,3
1211364,1271,2
1026504,9346,3
1406965,73,3
1013490,27205,4
1272867,1104630,4
1088484,1266,4
1088518,5,4
1244908,1367,1
1272867,16614,2
1154570,9346,1
1154570,817,2
1013490,2924,2
1128351,783,3
1392965,88,3
1154570,8960,4
1272867,6415,4
1392965,16219,4
1244908,41402,4
1150211,820,4
1046861,981,3
1054563,920,4
1396560,7350,3
1046861,862,1
1309514,60308,1
1150211,275,1
1078536,289,1
1319574,212,3
1165964,5,4
1319574,8656,2
1186505,348,5
1102408,9346,3
1102408,2023,2
1150555,1063326,3
1143971,84240,2
1130512,1051,3
1130512,2135,4
1216606,77,2
1269564,9768,5
1258710,9529,2
1038007,9346,4
1130512,857,2
1165964,77250,2
1172429,9659,4
1055147,2616,5
1055147,9346,1
1143971,116,3
1130512,866,2
1141317,2135,5
1284359,25,4
1141317,35791,2
1076109,9922,1
1141317,15,3
1130512,14160,3
1284359,9285,2
1102408,8009,3
1076109,8960,4
1102408,1422,4
1102408,826,3
1102408,9346,3
1303847,90,3
1253545,9693,4
1027554,9631,1
1024273,4958,3
1320206,11836,1
1406965,1038264,2
1054013,863,4
1303847,9778,4
1303847,2135,1
1327381,2135,2
1355208,6978,3
1355208,11547,2
1355208,94730,3
1213031,9667,3
1092617,408,1
1092617,8834,3
1092617,4638,2
1406965,9529,4
1406965,796,5
1150211,1495,3
1257985,56292,2
1213031,329,3
1150211,2253,2
1323126,5915,2
1213031,9346,5
1323126,2062,5
1257985,512,2
1399421,335,5
1336404,8844,1
1161115,1023336,2
1141317,2135,3
1016103,9529,5
1096123,37165,3
1016103,424,4
1161115,11259,1
1016103,10637,3
1185628,1777,3
1154561,88,4
1072800,9885,2
1399421,19913,2
1312699,55725,3
1399421,1893,4
1295713,1097590,4
1161010,5143,5
1214134,1667,3
1161010,134,1
1214134,116,5
1319574,116,5
1319574,11547,3
1353516,1656,2
1214134,37303,4
1312699,424,4
1412729,37303,4
1312699,2023,3
1214134,9529,4
1306604,500,4
1319574,807,5
1092115,88494,4
1011792,58,1
1305981,1128278,3
1306474,122,1
1096123,88,2
1372919,675,2
1096123,1075851,1
1000693,8871,3
1267656,11529,1
1440104,2062,5
1421473,1402,4
1129439,1537,4
1353516,186,3
1040066,11529,3
1363545,116,2
1200824,37958,4
1440104,2135,4
1150176,10830,3
1271414,20504,3
1150176,9346,2
1305981,11547,1
1040066,28,5
1319574,11547,3
1114719,584,3
1203405,4108,3
1040066,9355,3
1150176,7214,2
1368562,8367,2
1109433,1140484,3
1154561,2118,4
1147238,38,3
1214134,9268,5
1372919,3175,2
1336404,424,1
1156704,26390,3
1156704,44115,3
1214134,14,3
1306604,120,2
1161010,1059165,5
1035731,116,5
1185628,8367,3
1035731,10637,5
1185628,16869,1
1096123,10145,3
1263273,587,4
1185628,11529,5
1421473,10590,5
1271840,9529,2
1445777,77,4
1271840,76025,3
1353516,11113,2
1000693,829,1
1000693,44214,4
1353516,11439,2
1156704,1592,5
1244750,1491,1
1228330,10456,4
1271840,1059165,2
1353516,5,2
1336404,1985,2
1083711,615,3
1000693,2135,5
1353516,13389,2
1251917,8699,3
1353516,4147,3
1265777,1082916,2
1041536,36586,4
1068984,278,3
1265777,14013,3
1052678,5,2
1041536,7131,1
1041536,7191,4
1041536,9353,2
1295713,275,4
1386895,826,1
1176156,116,5
1141317,9529,3
1109433,752,2
1109433,824,4
1312699,9718,2
1095718,2164,2
1167257,1166958,2
1312699,116,4
1115613,11529,1
1085645,497,1
1115613,862,3
1335272,7446,2
1295713,9377,4
1176156,88,3
1176156,37368,3
1253933,16,5
1130879,38903,3
1077225,14,4
1095718,497,4
1077225,425,2
1436243,116,3
1235645,88,4
1151322,9428,3
1089425,624,1
1147731,116,4
1335272,11044,3
1355729,27581,1
1328086,11547,3
1235645,218,2
1282439,1083591,2
1147731,196,3
1193712,10096,1
1147731,152,5
1368963,71,2
1368963,37368,3
1312699,105,3
1312699,713,2
1247309,11547,4
1239868,1173356,2
1160342,863,2
1175276,1491,3
1167257,855,2
1282439,855,3
1175490,1903,3
1217572,4951,2
1217572,2493,2
1012368,279,2
1339465,252,4
1320923,2062,4
1021684,9529,3
1160376,857,4
1001640,807,2
1315101,9533,2
1027785,398,2
1046861,37136,4
1315101,956,3
1315101,11873,4
1035899,1892,2
1095718,862,3
1175490,8469,2
1328086,96506,4
1175490,9346,4
1235645,857,3
1328086,862,4
1431705,8922,1
1061370,11551,4
1431705,2048,1
1089425,121,4
1315101,9346,3
1167257,9338,3
1253933,9705,1
1010093,275,5
1217497,16996,4
1217497,137,3
1315101,88,3
1217497,2062,4
1027785,252,1
1159439,30197,1
1089425,88,2
1175490,116,2
1253933,680,4
1147731,9346,3
1263273,8374,2
1218796,12182,3
1009906,77,2
1253949,8871,2
1129727,13,5
1175490,29610,2
1307115,36685,3
1297526,11547,1
1027785,585,3
1307115,10603,2
1159439,11826,1
1061853,5255,3
1061853,45269,2
1217497,37368,2
1355729,69,4
1269564,13,4
1096178,37799,3
1244160,116,3
1253933,272,5
1200901,73,3
1041536,11547,3
1130979,2502,3
1122215,116,3
1115613,11852,3
1172418,11547,2
1136113,676,4
1217572,424,4
1244160,1128682,5
1244160,524,3
1055037,9346,1
1001640,672,5
1087684,7459,2
1160376,9529,2
1063155,184,3
1244160,77,2
1191957,8487,2
1237919,1135249,1
1244160,44214,2
1126945,1991,3
1246164,287,3
1105114,278,4
1105114,9434,2
1082202,1112704,3
1082202,9326,3
1015716,9529,4
1237866,553,1
1060469,1246,2
1353772,1164680,2
1103214,11529,3
1102408,1122835,4
1054013,9529,3
1054013,1271,4
1246164,1128278,4
1021684,71,3
1272856,8587,3
1353772,9346,5
1082202,604,5
1012368,585,5
1246164,1895,3
1027554,116,4
1335272,483,1
1103526,1891,4
1379551,2300,4
1027554,9477,3
1001585,1060539,3
1027554,11547,4
1150771,116,4
1154577,10138,3
1150771,10193,3
1150771,2667,4
1126945,9346,3
1138719,11529,2
1162875,11621,3
1105114,116,1
1154577,11547,2
1046245,7270,4
1156900,5,2
1027554,2755,2
1213914,240,3
1213914,1149812,4
1015396,5915,2
1129484,10771,1
1026331,11977,4
1154577,1151714,4
1271720,862,3
1100054,10890,5
1271720,5,2
1283503,116,4
1266228,1128278,5
1100591,10730,5
1364928,231,3
1271720,14168,5
1266228,197,1
1201085,615,2
1246164,865,2
1082202,1452,1
1213914,433,2
1213914,91739,1
1246164,8587,3
1011133,1895,5
1100591,2655,3
1445052,97,3
1103526,14,5
1217473,534,4
1392965,11013,4
1178755,2118,2
1045341,116,2
1387806,12246,2
1076891,1729,5
1082202,9346,3
1246164,22798,4
1076891,1083592,3
1237866,1031479,2
1445052,197,3
1246164,408,3
1335272,17609,2
1029044,116,5
1007288,11547,3
1373338,80385,4
1045341,11547,3
1100591,922,3
1035899,180,2
1213723,11778,3
1180876,6637,1
1035899,88,3
1016353,769,3
1021684,4964,2
1237866,378,2
1100591,5137,4
1237866,561,3
1144051,11631,2
1237934,162,2
1177933,424,3
1015716,9342,3
1015716,5175,2
1015716,88,2
1015716,812,4
1027554,9479,5
1246164,11529,1
1331252,8009,5
1220478,88,1
1372395,6957,2
1363301,65294,5
1076109,521,3
1213723,90291,3
1027554,9346,4
1213914,16219,5
1246164,4108,3
1082202,1124,3
1100591,5,1
1195442,1585,2
1068984,6977,3
1246164,435,3
1100591,90291,4
1232120,475,2
1027554,672,3
1104067,862,3
1096869,2119,4
1171431,962,2
1171431,6538,2
1150771,903,1
1283503,20504,3
1217454,6978,2
1392965,9482,5
1396560,9889,1
1283503,2135,3
1445777,9346,3
1017127,612,1
1372395,1422,4
1293482,9360,4
1445777,9800,1
1045341,5,4
1076109,7737,3
1234182,6075,3
1045341,71,4
1076847,44115,5
1359789,424,5
1076082,942,5
1007288,22954,2
1076109,1495,2
1017127,1023336,2
1102408,604,2
1161861,680,2
1158008,73,4
1088484,9477,2
1088484,289,4
1193959,7942,1
1017127,9480,3
1088484,9477,1
1161861,2135,3
1161861,921,1
1301273,4169,4
1166870,77,3
1017127,1141467,4
1336404,10529,3
1293482,62568,1
1293482,2637,3
1293482,8009,3
1293482,1091454,4
1301273,9529,4
1429571,22881,2
1429571,817,3
1338166,134,4
1021878,9754,2
1293482,6538,5
1293482,1060539,2
1088484,73,3
1088484,289,1
1088484,9487,3
1359681,421,4
1301273,9346,3
1359681,37247,5
1293482,116,2
1021173,1167262,3
1101231,289,3
1026504,2503,1
1248771,1246,3
1137454,10144,3
1388826,11152,2
1388826,1156538,3
1388826,5,4
1248771,1167261,1
1248771,17578,5
1224943,8649,5
1338166,1164874,2
1290479,1083988,1
1021173,1852,5
1100637,1955,1
1388826,680,4
1388826,9346,3
1338166,11547,2
1388826,4517,1
1137454,2252,1
1052678,770,5
1182415,197,3
1164077,921,2
1134482,73462,4
1357596,857,3
1312821,41283,2
1357596,11778,2
1312821,24197,4
1312821,11529,4
1312821,116,3
1312821,88,2
1312821,116,3
1193959,9741,3
1096869,4512,3
1052678,1213,3
1193959,44214,2
1069126,77,2
1144833,650,4
1357596,1143079,4
1193959,1892,1
1069724,10196,4
1297191,9346,2
1326459,4982,4
1326459,74893,3
1221463,431,3
1221463,11529,3
1237866,680,4
1237919,1592,1
1253717,77,1
1221463,11547,4
1221463,55931,2
1221463,879,4
1100294,11778,4
1244908,116,4
1069126,864,4
1010744,25887,2
1010744,1523,3
1235645,18,2
1201085,197,1
1253717,116,5
1201085,27205,5
1130979,215,3
1244811,10184,5
1189977,1097590,3
1191532,11969,2
1040573,77,3
1217473,9346,2
1191262,2135,4
1333831,9372,1
1189977,1147694,3
1171923,9346,2
1189977,9529,3
1017127,9427,2
1191532,59436,1
1129484,11547,3
1394765,8922,5
1394765,11547,3
1136072,1251,4
1130879,15,4
1130879,426,2
1394837,920,1
1333831,7840,5
1355729,1031479,4
1129484,2253,3
1090647,11547,3
1090647,13,3
1135683,116,3
1213031,11974,4
1213031,4566,4
1357596,5,2
1181343,7555,1
1014807,9533,2
1217572,9346,3
1090647,603,2
1084372,10376,3
1159537,1992,3
1150211,1832,3
1088273,77,3
1288476,4982,3
1135683,74893,2
1024961,9767,2
1268715,197,3
1080513,1537,2
1131199,12182,4
1131199,9346,1
1131199,65294,3
1080513,704,4
1131199,9346,1
1371236,11547,5
1050425,11547,1
1050425,5,4
1030653,16219,5
1371236,1735,1
1366722,762,3
1167017,9346,2
1095294,1081167,4
1023280,9340,2
1095294,9346,4
1234182,10758,4
1120716,9346,1
1436389,11547,3
1150211,71688,3
1088280,7191,4
1088280,9614,5
1193712,571,5
1193712,8413,2
1193712,2654,3
1014807,1487,4
1268715,11603,5
1355729,44214,2
1392657,5915,4
1355729,1166958,5
1371236,1992,3
1105536,14,5
1144504,38,3
1341765,634,3
1026331,424,4
1174539,22794,3
1375722,646,2
1135437,9870,5
1144504,578,2
1144504,921,1
1120716,483,2
1402959,10730,2
1027738,45377,2
1120716,10764,2
1027738,1892,2
1135437,1647,4
1288476,2118,3
1135437,116,3
1370497,1141457,3
1366804,9346,2
1301916,1086904,3
1314811,7518,1
1071531,1081167,4
1117648,603,2
1314811,1088,3
1088280,1832,1
1409243,1893,4
1079149,15121,3
1288476,8871,3
1149174,13804,2
1063960,116,4
1093326,1104973,4
1079149,603,4
1079149,1083592,2
1093326,862,2
1150211,658,3
1312124,115,1
1237919,857,4
1070227,289,4
1181343,9346,3
1253933,550,3
1322685,12,3
1144504,77,3
1048842,1422,3
1131199,11529,4
1048842,38171,2
1040066,11547,2
1371236,754,1
1071531,676,2
1159537,11678,3
1216944,120,4
1063960,16219,1
1137454,58574,3
1440104,88,4
1024273,1372,3
1026331,19666,4
1096178,10776,2
1431502,10776,3
1090647,7299,3
1026331,453,5
1024273,11823,4
1324502,10201,2
1290743,88,2
1144504,1091454,4
1086326,88,4
1324502,13,1
1181343,116,3
1040148,116,2
1090647,9346,3
1344285,676,4
1090647,21208,3
1137454,16219,5
1090647,5,1
1257480,710,5
1033647,8321,4
1126252,858,4
1150211,2655,3
1306604,4512,3
1256592,2898,1
1015081,41283,4
1167257,11416,3
1234182,88,4
1411805,23483,3
1033647,16219,3
1344285,116,1
1090647,9346,2
1328086,8272,1
1341708,11529,4
1154577,9348,2
1125355,9346,3
1307115,13260,4
1445485,364,4
1341708,638,5
1328086,8272,1
1415018,426,1
1307115,13260,4
1167646,378,4
1088280,36668,4
1167646,492,3
1167646,7345,5
1125355,1019638,2
1167646,7984,2
1167646,378,3
1415018,647,4
1185814,36331,3
1258710,11529,2
1024961,27205,2
1362251,94730,4
1297191,218,4
1415018,348,2
1072191,600,2
1009442,8373,3
1415018,595,1
1356034,4553,3
1012281,22,2
1258710,4147,4
1072191,14,4
1062886,88,1
1147238,44214,3
1062886,9386,3
1062886,11860,3
1034584,2048,2
1327381,15121,4
1305613,629,1
1034584,1157751,2
1361184,6477,2
1172886,808,4
1216944,672,1
1154577,11449,4
1223785,9296,3
1099582,2135,4
1150211,11054,5
1088280,2135,2
1071531,1729,4
1088280,1083591,1
1151097,7459,5
1272867,9479,4
1151598,1164874,2
1353735,22798,1
1088280,9346,5
1089829,1372,3
1193148,9675,4
1258710,153,2
1007002,18785,5
1415018,86083,3
1272867,16219,3
1394837,2135,2
1415018,2100,5
1328086,9346,4
1370750,88,5
1182473,866,1
1328086,4958,3
1328086,9529,2
1071531,11529,3
1247442,2616,4
1415287,13027,3
1247442,2454,1
1075119,205,2
1411805,2493,5
1271414,1161932,5
1073647,1124184,3
1081631,1065915,3
1007002,9346,3
1234182,22538,2
1216446,1593,4
1234182,492,2
1353735,116,3
1353735,1059165,2
1297191,16219,2
1167646,1059165,3
1154577,38575,2
1404762,497,4
1167646,10313,5
1185814,2255,3
1185814,11547,2
1271414,423,4
1383111,9529,5
1271414,197,3
1244160,2135,2
1354038,2539,4
1185814,11013,3
1353735,5,2
1244160,862,2
1048154,116,2
1034584,78165,2
1034584,16025,2
1415018,1089,4
1167646,654,4
1307249,3489,5
1305981,5,3
1353735,14748,2
1117648,4247,3
1305981,1266,2
1117648,69,3
1159537,2179,1
1147238,1587,5
1147238,4922,4
1254692,9529,4
1029044,496,3
1166790,11547,2
1016103,279,3
1109433,60308,4
1185814,85159,2
1109433,69,1
1126252,122,3
1011133,1892,2
1291946,10022,2
1254692,857,2
1011133,808,3
1120716,829,4
1312821,378,1
1185814,51497,4
1312821,921,2
1010663,116,3
1010663,78,2
1316932,105,4
1131782,29610,1
1117648,16219,5
1117648,4421,3
1250279,287,4
1071688,10730,4
1018654,84240,2
1411805,134,4
1018654,197,3
1368963,322,2
1283601,9928,1
1117648,534,4
1204624,497,3
1161010,1038264,2
1117648,2135,5
1202626,1083592,2
1161010,37136,4
1246164,26389,1
1369732,11547,3
1316932,629,3
1305613,364,5
1316932,24197,2
1283601,18196,5
1171447,408,4
1037011,77,4
1076109,120,4
1204624,1587,2
1069126,2034,3
1204624,116,3
1117648,116,2
1174138,36647,3
1174138,20504,4
1445052,824,3
1129484,6978,3
1135051,674,3
1089742,4982,4
1250279,2503,4
1124936,11529,3
1217628,116,2
1117648,2135,2
1217628,525,3
1232172,279,2
1085645,5,2
1167449,381,4
1196701,186,3
1273464,241,4
1308152,11974,1
1167449,96,2
1176095,22,3
1136913,8587,4
1167449,856,2
1027738,9346,4
1147731,9366,1
1027738,1562,4
1174057,1086904,2
1027738,4474,3
1027738,11547,1
1354468,2135,3
1027738,5,4
1038404,525,3
1176095,8456,3
1016766,9529,3
1114719,9352,1
1114719,1648,3
1161010,64648,2
1306604,862,5
1305613,788,2
1150176,9285,4
1136913,3090,3
1177933,9346,3
1150176,11547,5
1137285,1160674,5
1305613,2289,4
1177933,186,1
1307249,213,1
1445052,414,2
1306604,11631,3
1306604,44214,3
1257538,1593,3
1054466,116,2
1202626,88,3
1014807,578,1
1016766,5559,3
1085986,600,3
1154116,20504,2
1150666,612,4
1171447,77,2
1171447,11547,3
1010663,674,3
1159537,943,3
1089516,853,4
1011892,9529,3
1089516,638,2
1164077,289,3
1007215,120,5
1171447,2252,2
1007215,11529,3
1103526,164,3
1362251,116,1
1173196,9489,4
1172764,10376,3
1093713,857,1
1164077,34544,2
1056235,9346,3
1103526,1061935,2
1167257,1166958,5
1093773,1422,4
1128134,1128682,1
1173196,34544,4
1145381,985,4
1145381,11547,4
1145381,714,2
1173196,11259,5
1434598,625,2
1431502,1164874,3
1079993,11547,4
1079993,603,4
1217628,1372,3
1267064,14013,4
1093713,11416,5
1217628,553,3
1355208,1171867,5
1346086,4476,1
1346086,3989,3
1445805,378,3
1445805,424,5
1217628,9346,5
1319574,88,1
1355208,84240,2
1297191,553,1
1217628,10734,2
1217628,10764,2
1404762,3090,1
1014807,824,3
1404762,1135249,1
1172418,1060539,5
1201085,752,3
1201085,94730,1
1201085,122,2
1084394,116,3
1014807,2059,3
1159439,116,4
1297191,13051,3
1201085,14,2
1347836,116,3
1181343,600,2
1316932,1091455,1
1293957,205,4
1250279,2044,5
1181343,44758,1
1181343,5925,1
1390693,9346,2
1293957,77250,3
1254369,2135,2
1181343,2135,1
1316932,603,3
1390693,289,2
1390981,64609,3
1316932,16219,2
1315101,9529,5
1411805,9480,1
1315101,11547,2
1411805,1091454,3
1034809,116,2
1163934,2135,4
1293957,2924,4
1315101,981,4
1181343,674,2
1181343,21208,1
1315101,1865,4
1084238,6977,5
1335272,88,3
1103590,5,2
1084238,2135,3
1102439,94730,1
1382434,284,4
1309434,424,4
1335272,11774,4
1440104,820,4
1175746,86083,3
1175746,245,2
1175746,9529,1
1083111,45269,2
1083111,1053026,3
1157500,8844,1
1102372,8838,2
1429963,424,4
1102372,11054,4
1009777,77,4
1175746,115,3
1018654,280,4
1018654,9346,4
1009777,1135249,3
1018654,73,2
1055037,497,1
1382434,5,2
1153987,435,5
1103590,9281,4
1055037,217,3
1010663,16219,4
1103590,13416,4
1103590,4256,5
1103590,20453,1
1175746,568,1
1012281,71174,3
1382434,88,2
1194427,9889,3
1238660,116,1
1046245,1031781,3
1312818,762,2
1164112,10315,4
1068984,423,3
1068984,2135,4
1056106,18785,3
1392965,16558,3
1444055,1495,4
1159439,77,3
1404762,18947,2
1167793,6963,2
1367663,5,4
1367663,16219,4
1367663,116,1
1367663,5693,2
1182941,12133,3
1159439,116,4
1167793,8587,1
1167793,16869,5
1167793,4922,2
1319574,7451,3
1316932,88,4
1319745,11547,3
1332972,4771,5
1332972,9567,1
1424523,2207,3
1253717,1852,4
1203405,9346,5
1203405,116,4
1085964,116,4
1367663,747,3
1404762,88,3
1030653,7131,2
1361143,9008,5
1129253,1369,2
1070437,5,3
1123915,11547,5
1126945,157,2
1362681,654,1
1085964,88,3
1102408,497,3
1362681,77,3
1033972,45377,5
1016353,19913,1
1362681,116,4
1129253,1369,1
1308152,2135,2
1129253,408,5
1222390,5915,3
1404762,11529,4
1308152,1019638,4
1167793,88,3
1139890,2135,5
1123915,10279,3
1030653,6038,4
1444055,10191,3
1354038,1023336,4
1167793,9614,3
1222390,578,4
1190820,36685,3
1445052,424,5
1190820,9346,3
1193959,88,1
1193959,9326,3
1400111,2135,4
1134350,756,4
1320206,524,3
1085964,15121,2
1134350,116,4
1073647,2322,4
1024273,80846,2
1016353,2359,4
1085964,280,4
1085964,9372,2
1085964,642,1
1361143,425,4
1361143,18,3
1444556,22972,4
1334890,2667,2
1334890,11009,3
1271840,9346,1
1374578,8587,4
1358698,38171,3
1167793,1031479,2
1372395,10758,5
1167793,11547,5
1147037,674,3
1319745,14,3
1040066,9529,3
1333831,524,3
1134350,4922,2
1399170,8587,1
1167793,116,2
1399170,77,3
1340816,11529,5
1399170,205,3
1147037,11199,2
1333831,1005973,5
1395637,105,1
1399170,8656,2
1146492,9529,3
1417816,1065915,2
1024961,10191,3
1363301,168,3
1335272,11044,3
1340816,11969,3
1077849,1160674,3
1136088,378,1
1340816,12405,3
1014807,13600,3
1071531,289,3
1150555,10193,2
1068984,338,3
1068984,10590,4
1061810,1992,4
1157698,1452,4
1068984,1058898,2
1138496,197,3
1061810,1955,4
1024961,197,5
1185972,4367,1
1061810,9477,4
1185972,475,3
1213914,1578,1
1061810,9529,2
1213914,11544,2
1014807,9346,2
1022382,864,3
1213914,78,2
1137285,500,2
1297165,9346,2
1106264,88,4
1335272,8292,3
1297165,9346,3
1014807,74893,2
1297165,9346,3
1120716,272,3
1297355,11547,4
1271521,1624,3
1038404,924,2
1271521,11529,2
1038404,609,4
1247340,11622,5
1146492,9346,1
1024961,10193,3
1370497,9529,3
1185814,4517,1
1239868,591,1
1271414,207,3
1168086,116,3
1195541,1018,4
1120716,19901,3
1297355,9346,3
1427856,11529,4
1016103,11547,5
1269633,497,3
